# source_id	kind	status	crystal_refs	notes
src/commands/list/ci_status/gitea.rs::test::test_branch_owner_repo_resolves_non_canonical_gitea_host	test	missing	-	auto-generated
src/commands/list/ci_status/gitea.rs::test::test_branch_owner_repo_returns_none_when_remote_missing	test	missing	-	auto-generated
src/commands/list/ci_status/gitea.rs::test::test_parse_gitea_status_state	test	missing	-	auto-generated
src/commands/list/ci_status/github.rs::func::ci_status	func	missing	-	auto-generated
src/commands/list/ci_status/github.rs::method::GitHubPrInfo.ci_status	method	missing	-	auto-generated
src/commands/list/ci_status/github.rs::test::test_aggregate_github_checks	test	missing	-	auto-generated
src/commands/list/ci_status/github.rs::test::test_github_pr_info_ci_status	test	missing	-	auto-generated
src/commands/list/ci_status/gitlab.rs::func::ci_status	func	missing	-	auto-generated
src/commands/list/ci_status/gitlab.rs::method::GitLabMrInfo.ci_status	method	missing	-	auto-generated
src/commands/list/ci_status/gitlab.rs::method::GitLabPipeline.ci_status	method	missing	-	auto-generated
src/commands/list/ci_status/gitlab.rs::test::test_gitlab_mr_info_ci_status	test	missing	-	auto-generated
src/commands/list/ci_status/gitlab.rs::test::test_parse_gitlab_status	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::enum::CiSource	enum	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::enum::CiStatus	enum	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::color	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::detect	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::format_indicator	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::from_branch_ref	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::has_upstream	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::indicator	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::is_remote	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::func::style	func	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::method::CiBranchName.from_branch_ref	method	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::method::CiStatus.color	method	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::method::CiToolsStatus.detect	method	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::method::PrStatus.style	method	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::struct::CiBranchName	struct	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::struct::CiToolsStatus	struct	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::struct::PrStatus	struct	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_ci_branch_name_from_detached_head	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_ci_branch_name_from_local_branch_ref	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_ci_branch_name_from_remote_branch_ref	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_ci_status_color	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_format_indicator	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_is_retriable_error	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_output_error_text_combines_streams	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_pr_status_error_constructor	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_pr_status_indicator	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_pr_status_style	test	missing	-	auto-generated
src/commands/list/ci_status/mod.rs::test::test_retriable_pr_error_routing	test	missing	-	auto-generated
src/commands/list/collect/execution.rs::func::count	func	missing	-	auto-generated
src/commands/list/collect/execution.rs::func::execute	func	missing	-	auto-generated
src/commands/list/collect/execution.rs::func::expect	func	missing	-	auto-generated
src/commands/list/collect/execution.rs::func::results_for	func	missing	-	auto-generated
src/commands/list/collect/execution.rs::func::work_items_for_branch	func	missing	-	auto-generated
src/commands/list/collect/execution.rs::func::work_items_for_worktree	func	missing	-	auto-generated
src/commands/list/collect/execution.rs::method::ExpectedResults.expect	method	missing	-	auto-generated
src/commands/list/collect/execution.rs::method::WorkItem.execute	method	missing	-	auto-generated
src/commands/list/collect/execution.rs::struct::BranchSpawn	struct	missing	-	auto-generated
src/commands/list/collect/execution.rs::struct::WorkItem	struct	missing	-	auto-generated
src/commands/list/collect/execution.rs::test::test_no_llm_command_skips_summary_generate	test	missing	-	auto-generated
src/commands/list/collect/execution.rs::test::test_skip_url_status_suppresses_placeholder_and_task	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::enum::ShowConfig	enum	missing	-	auto-generated
src/commands/list/collect/mod.rs::func::build_worktree_item	func	missing	-	auto-generated
src/commands/list/collect/mod.rs::func::collect	func	missing	-	auto-generated
src/commands/list/collect/mod.rs::func::populate_item	func	missing	-	auto-generated
src/commands/list/collect/mod.rs::struct::CollectOptions	struct	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_format_drain_timeout_diag_no_items	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_format_drain_timeout_diag_with_blocked_items	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_format_stall_footer_many_pending	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_format_stall_footer_single_pending	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_handle_drain_timeout_emits_on_default_timeout	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_handle_drain_timeout_silent_on_complete	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_handle_drain_timeout_silent_when_deadline_set	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::test::test_render_reveal_picks_renderer_per_row	test	missing	-	auto-generated
src/commands/list/collect/mod.rs::trait::PickerProgressHandler	trait	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_does_not_fire_stall_when_results_flow	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_fires_stall_when_silent_past_threshold	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_status_snaps_when_final_field_arrives	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_status_stays_none_when_feeder_errors	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_status_stays_none_while_field_pending	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_summary_generate	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_survives_mid_stall_result	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_drain_results_timeout_returns_missing_diagnostics	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_refresh_fully_seeded_branch_resolves_all_gates	test	missing	-	auto-generated
src/commands/list/collect/results.rs::test::test_refresh_fully_seeded_worktree_resolves_all_gates	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::AheadBehindTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::BranchDiffTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::CiStatusTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::CommittedTreesMatchTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::GitOperationTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::HasFileChangesTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::IsAncestorTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::MergeTreeConflictsTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::SummaryGenerateTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::TaskContext	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::UpstreamTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::UrlStatusTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::UserMarkerTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::WorkingTreeConflictsTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::WorkingTreeDiffTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::struct::WouldMergeAddTask	struct	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::test_first_line_empty_string	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::test_first_line_simple	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::test_first_line_single_line	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::test_first_line_skips_empty	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::unmerged_entries_detected_aa_dd	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::unmerged_entries_detected_with_u	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::unmerged_entries_mixed_status	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::test::unmerged_entries_not_detected_for_normal_status	test	missing	-	auto-generated
src/commands/list/collect/tasks.rs::trait::Task	trait	missing	-	auto-generated
src/commands/list/collect/types.rs::enum::ErrorCause	enum	missing	-	auto-generated
src/commands/list/collect/types.rs::func::is_network	func	missing	-	auto-generated
src/commands/list/collect/types.rs::func::is_timeout	func	missing	-	auto-generated
src/commands/list/collect/types.rs::func::item_idx	func	missing	-	auto-generated
src/commands/list/collect/types.rs::func::new	func	missing	-	auto-generated
src/commands/list/collect/types.rs::method::TaskError.new	method	missing	-	auto-generated
src/commands/list/collect/types.rs::method::TaskKind.is_network	method	missing	-	auto-generated
src/commands/list/collect/types.rs::method::TaskResult.item_idx	method	missing	-	auto-generated
src/commands/list/collect/types.rs::struct::TaskError	struct	missing	-	auto-generated
src/commands/list/collect/types.rs::test::test_task_error_other_is_not_timeout	test	missing	-	auto-generated
src/commands/list/collect/types.rs::test::test_task_error_timeout_is_timeout	test	missing	-	auto-generated
src/commands/list/columns.rs::const::COLUMN_SPECS	const	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::enum::ColumnKind	enum	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::enum::DiffVariant	enum	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::func::column_display_index	func	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::func::priority	func	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::struct::ColumnSpec	struct	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::test::columns_are_ordered_and_unique	test	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::test::columns_gate_on_required_tasks	test	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::test::test_all_column_kinds_have_priority	test	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::test::test_column_specs_headers_are_non_empty	test	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/columns.rs::test::test_column_specs_priorities_are_unique	test	partial	src/work_trees/list/columns.cr	auto-generated
src/commands/list/json_output.rs::func::from_list_item	func	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::func::to_json_items	func	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::method::JsonItem.from_list_item	method	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonCi	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonCommit	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonDiff	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonItem	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonMain	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonRemote	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonWorkingTree	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::struct::JsonWorktree	struct	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_format_raw_symbols_combined	test	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_format_raw_symbols_each_category	test	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_format_raw_symbols_empty	test	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_json_ci_from_pr_status	test	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_json_ci_serialization	test	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_json_diff_from_line_diff	test	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_json_item_summary_absent	test	partial	src/work_trees/cli.cr	auto-generated
src/commands/list/json_output.rs::test::test_json_item_summary_present	test	partial	src/work_trees/cli.cr	auto-generated
